sku,source_code,name,brand,size,price,product_type,file_category,file_confidence,final_category,final_slug,confidence,reason,evidence_basis,review_status,review_reason,reviewed_at,stage2_status,tree,is_pilot10,corrected_from_excel,in_original_focus350
ARD-5161,5161,عطر ابسلو فورانتيس 100 مل,Volare,100 مل,18000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر ابسلو فورانتيس 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-5165,5165,عطر لامودا 100 مل,Volare,100 مل,18000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر لامودا 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-5169,5169,عطر مدنايت كوكتيل 100 مل,Volare,100 مل,18000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر مدنايت كوكتيل 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-5170,5170,عطر سيدار لوكس 100 مل,Volare,100 مل,18000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر سيدار لوكس 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-5171,5171,عطر الكيميست ماز 100 مل,Volare,100 مل,18000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر الكيميست ماز 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3725,3725,عطر دارلين فيم 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر دارلين فيم 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3726,3726,عطر دير كيل 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر دير كيل 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3727,3727,عطر دكنتي 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر دكنتي 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3728,3728,عطر اينامور سينتو 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر اينامور سينتو 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3729,3729,عطر فلورال نارسوس روج اكستراكت 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر فلورال نارسوس روج اكستراكت 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3732,3732,عطر لوفري 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر لوفري 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3733,3733,عطر ميلينا 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر ميلينا 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3735,3735,عطر نانسيا بودري 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر نانسيا بودري 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,duplicate_primary,proposed_child,NO,NO,YES
ARD-3736,3736,عطر نانسيا روبي 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر نانسيا روبي 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3737,3737,عطر اوبتس نوت 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر اوبتس نوت 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3738,3738,عطر اوفيارا 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر اوفيارا 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3739,3739,عطر VIPرومانتك روز 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر VIPرومانتك روز 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3741,3741,عطر ليدر وايت 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر ليدر وايت 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3790,3790,عطر تمبتايشن 111 بور فيم 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر تمبتايشن 111 بور فيم 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3791,3791,عطر نانسيا فور هير 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر نانسيا فور هير 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3792,3792,عطر تريشور روز 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر تريشور روز 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3793,3793,عطر جست فور يو ومن 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر جست فور يو ومن 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3794,3794,عطر فالنتاين بور فيم 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر فالنتاين بور فيم 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3796,3796,عطر تيسر نايت 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر تيسر نايت 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3797,3797,عطر بيلا فيتا 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر بيلا فيتا 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3798,3798,عطر الينورا 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر الينورا 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3799,3799,عطر بيور سيدكشن سيكرت انتنس 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر بيور سيدكشن سيكرت انتنس 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3801,3801,عطر لنتيمو 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر لنتيمو 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3743,3743,عطر ال هوم بلو 25 مل,Volare,25 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر ال هوم بلو 25 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3744,3744,عطر لافانتو اوركيد 25 مل,Volare,25 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر لافانتو اوركيد 25 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3748,3748,عطر سينايت 25 مل,Volare,25 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر سينايت 25 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3749,3749,عطر جست فور يو مين 25 مل,Volare,25 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر جست فور يو مين 25 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3755,3755,عطر لا ناييج بور هوم 25 مل,Volare,25 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر لا ناييج بور هوم 25 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3757,3757,عطر انفنتف لجند 25 مل,Volare,25 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر انفنتف لجند 25 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3758,3758,عطر هيريرو رجالي 25 مل,Volare,25 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر هيريرو رجالي 25 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3759,3759,عطر ماجستي 25 مل,Volare,25 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر ماجستي 25 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3760,3760,عطر فرانتك 25 مل,Volare,25 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر فرانتك 25 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3761,3761,عطر فيراكت بلو 25 مل,Volare,25 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر فيراكت بلو 25 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3762,3762,عطر فورتي مين 25 مل,Volare,25 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر فورتي مين 25 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3763,3763,عطر افانسي 25 مل,Volare,25 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر افانسي 25 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3764,3764,عطر انتنسف لجن 25 مل,Volare,25 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر انتنسف لجن 25 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3800,3800,عطر انتنسف لجن سبورت 25 مل,Volare,25 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر انتنسف لجن سبورت 25 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3845,3845,عطر انفنتف 25 مل,Volare,25 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر انفنتف 25 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3846,3846,عطر افينو بور هوم 25 مل,Volare,25 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر افينو بور هوم 25 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3847,3847,عطر فيراكت روج 25 مل,Volare,25 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر فيراكت روج 25 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3849,3849,عطر انفنتف فكتوري 25 مل,Volare,25 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر انفنتف فكتوري 25 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3857,3857,عطر نوير لذر 25 مل,Volare,25 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر نوير لذر 25 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3858,3858,عطر فيراكت نوير 25 مل,Volare,25 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر فيراكت نوير 25 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3859,3859,عطر جوردي بروفندو 25 مل,Volare,25 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر جوردي بروفندو 25 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3860,3860,عطر جوردي بروفومو 25 مل,Volare,25 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر جوردي بروفومو 25 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4970,4970,عطر مكسيكان برونكو 25 مل,Volare,25 مل,5000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر مكسيكان برونكو 25 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4977,4977,عطر كنزي امبر ليتشي 25 مل,Volare,25 مل,5000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر كنزي امبر ليتشي 25 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4978,4978,عطر كنزي كانديد فانيلا 25 مل,Volare,25 مل,5000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر كنزي كانديد فانيلا 25 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4979,4979,عطر كنزي اكسوتك ابل كراش 25 مل,Volare,25 مل,5000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر كنزي اكسوتك ابل كراش 25 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4982,4982,عطر ميلانو 22 25 مل,Volare,25 مل,5000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر ميلانو 22 25 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3950,3950,عطر امازون راين فال 100 مل,Volare,100 مل,23000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر امازون راين فال 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3951,3951,عطر كولدن هاور 100 مل,Volare,100 مل,22000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر كولدن هاور 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3952,3952,عطر رايز اند شاين 100 مل,Volare,100 مل,23000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر رايز اند شاين 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3953,3953,عطر ابوف ذا كلاودز 100 مل,Volare,100 مل,23000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر ابوف ذا كلاودز 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3954,3954,عطر سانتوريني بيجز 100 مل,Volare,100 مل,23000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر سانتوريني بيجز 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3955,3955,عطر موروكان دريم 100 مل,Volare,100 مل,22000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر موروكان دريم 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3956,3956,عطر اركتك بريز 100 مل,Volare,100 مل,22000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر اركتك بريز 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3957,3957,عطر لومينوس وافز 100 مل,Volare,100 مل,23000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر لومينوس وافز 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4313,4313,عطر ارومي دي ريفيري 100 مل,Volare,100 مل,21000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر ارومي دي ريفيري 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4568,4568,عطر لوستري امور 100 مل,Volare,100 مل,23000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر لوستري امور 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4494,4494,بودي مست بليز ازكارديان11 250 مل,Volare,250 مل,5000,معطر جسم أو بودي مست,معطرات الجسم والبودي مست,high,معطرات الجسم والبودي مست,body-mist-splash,high,explicit body mist/splash,name=بودي مست بليز ازكارديان11 250 مل; product_type=معطر جسم أو بودي مست,approved,explicit body mist/splash,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4495,4495,بودي مست استا اورو 250 مل,Volare,250 مل,5000,معطر جسم أو بودي مست,معطرات الجسم والبودي مست,high,معطرات الجسم والبودي مست,body-mist-splash,high,explicit body mist/splash,name=بودي مست استا اورو 250 مل; product_type=معطر جسم أو بودي مست,approved,explicit body mist/splash,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4497,4497,بودي مست استا بورو 250 مل,Volare,250 مل,5000,معطر جسم أو بودي مست,معطرات الجسم والبودي مست,high,معطرات الجسم والبودي مست,body-mist-splash,high,explicit body mist/splash,name=بودي مست استا بورو 250 مل; product_type=معطر جسم أو بودي مست,approved,explicit body mist/splash,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4498,4498,بودي مست كنزي اكسوتك ابل كراش 250 مل,Volare,250 مل,5000,معطر جسم أو بودي مست,معطرات الجسم والبودي مست,high,معطرات الجسم والبودي مست,body-mist-splash,high,explicit body mist/splash,name=بودي مست كنزي اكسوتك ابل كراش 250 مل; product_type=معطر جسم أو بودي مست,approved,explicit body mist/splash,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4499,4499,بودي مست كانديد فانيلا 250 مل,Volare,250 مل,5000,معطر جسم أو بودي مست,معطرات الجسم والبودي مست,high,معطرات الجسم والبودي مست,body-mist-splash,high,explicit body mist/splash,name=بودي مست كانديد فانيلا 250 مل; product_type=معطر جسم أو بودي مست,approved,explicit body mist/splash,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4500,4500,بودي مست كلاسك بيستاشيو 250 مل,Volare,250 مل,5000,معطر جسم أو بودي مست,معطرات الجسم والبودي مست,high,معطرات الجسم والبودي مست,body-mist-splash,high,explicit body mist/splash,name=بودي مست كلاسك بيستاشيو 250 مل; product_type=معطر جسم أو بودي مست,approved,explicit body mist/splash,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4503,4503,بودي مست موروكان دريم 250 مل,Volare,250 مل,5000,معطر جسم أو بودي مست,معطرات الجسم والبودي مست,high,معطرات الجسم والبودي مست,body-mist-splash,high,explicit body mist/splash,name=بودي مست موروكان دريم 250 مل; product_type=معطر جسم أو بودي مست,approved,explicit body mist/splash,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4505,4505,بودي مست سانتوريني بيجز 250 مل,Volare,250 مل,5000,معطر جسم أو بودي مست,معطرات الجسم والبودي مست,high,معطرات الجسم والبودي مست,body-mist-splash,high,explicit body mist/splash,name=بودي مست سانتوريني بيجز 250 مل; product_type=معطر جسم أو بودي مست,approved,explicit body mist/splash,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4669,4669,بودي مست مارشميلو دريم 250 مل,Volare,250 مل,5000,معطر جسم أو بودي مست,معطرات الجسم والبودي مست,high,معطرات الجسم والبودي مست,body-mist-splash,high,explicit body mist/splash,name=بودي مست مارشميلو دريم 250 مل; product_type=معطر جسم أو بودي مست,approved,explicit body mist/splash,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4670,4670,بودي مست كنزي امبر ليتشي 250 مل,Volare,250 مل,5000,معطر جسم أو بودي مست,معطرات الجسم والبودي مست,high,معطرات الجسم والبودي مست,body-mist-splash,high,explicit body mist/splash,name=بودي مست كنزي امبر ليتشي 250 مل; product_type=معطر جسم أو بودي مست,approved,explicit body mist/splash,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4671,4671,بودي مست كنزي فانيلا 70 / 250 مل,Volare,250 مل,5000,معطر جسم أو بودي مست,معطرات الجسم والبودي مست,high,معطرات الجسم والبودي مست,body-mist-splash,high,explicit body mist/splash,name=بودي مست كنزي فانيلا 70 / 250 مل; product_type=معطر جسم أو بودي مست,approved,explicit body mist/splash,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4672,4672,بودي مست ميلانو 22 / 250 مل,Volare,250 مل,5000,معطر جسم أو بودي مست,معطرات الجسم والبودي مست,high,معطرات الجسم والبودي مست,body-mist-splash,high,explicit body mist/splash,name=بودي مست ميلانو 22 / 250 مل; product_type=معطر جسم أو بودي مست,approved,explicit body mist/splash,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4894,4894,بودي مست درنك ماسترس 250 مل فولاري,Volare,250 مل,5000,معطر جسم أو بودي مست,معطرات الجسم والبودي مست,high,معطرات الجسم والبودي مست,body-mist-splash,high,explicit body mist/splash,name=بودي مست درنك ماسترس 250 مل فولاري; product_type=معطر جسم أو بودي مست,approved,explicit body mist/splash,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
